detected_at,timeframe,zone_type,zone_top,zone_bottom,zone_height,atr_at_detection,close_at_detection,trend_1h,strength_1h,trend_5m,strength_5m,zone_5m_nearby,level_1h_nearby,confluence_score,result,move_favor,move_against,move_pips
2025-08-28T14:00:00+02:00,15m,demand,3409.13,3397.74,11.39,10.26,3419.88,bullish,0.622,bearish,0.094,False,True,2,broke,2.11,35.22,-35.22
2025-08-28T14:15:00+02:00,15m,demand,3409.13,3397.74,11.39,9.95,3414.16,,,bullish,0.239,False,True,1,broke,7.83,29.5,-29.5
2025-08-28T14:30:00+02:00,15m,demand,3399.31,3388.58,10.72,9.47,3405.2,,,bearish,0.062,False,False,0,broke,16.79,20.54,-20.54
2025-08-28T15:15:00+02:00,15m,supply,3409.13,3397.74,11.39,10.7,3384.66,,,bullish,0.385,False,False,0,broke,0.0,37.32,-37.32
2025-08-28T16:30:00+02:00,15m,demand,3405.95,3393.5,12.45,10.75,3418.3,,,bullish,0.2,False,False,0,broke,0.63,33.64,-33.64
2025-08-28T16:45:00+02:00,15m,demand,3405.95,3393.5,12.45,10.42,3406.57,,,bearish,0.168,False,False,0,broke,11.5,21.91,-21.91
2025-08-29T13:00:00+02:00,15m,demand,3434.5,3418.68,15.82,15.65,3451.61,bearish,0.12,bearish,1.161,True,True,2,respected,0.43,29.31,0.43
2025-08-29T13:15:00+02:00,15m,demand,3434.5,3418.68,15.82,15.94,3445.08,,,bearish,0.287,True,True,2,respected,6.96,22.78,6.96
2025-08-29T14:15:00+02:00,15m,demand,3434.5,3418.68,15.82,14.22,3450.6,,,bearish,0.025,True,False,1,respected,3.46,28.3,3.46
2025-08-29T14:30:00+02:00,15m,demand,3434.5,3418.68,15.82,15.34,3435.05,,,bullish,0.409,True,True,2,respected,19.01,13.93,19.01
2025-08-29T16:45:00+02:00,15m,demand,3434.5,3418.68,15.82,13.19,3450.62,,,bullish,1.067,False,False,0,respected,3.44,29.5,3.44
2025-08-29T18:30:00+02:00,15m,demand,3434.5,3418.68,15.82,15.7,3454.06,,,bullish,0.056,False,False,0,respected,0.0,32.94,0.0
2025-08-29T18:45:00+02:00,15m,demand,3434.5,3418.68,15.82,14.35,3449.05,,,bearish,0.055,False,False,0,respected,5.01,27.93,5.01
2025-08-31T13:00:00+02:00,15m,supply,3450.09,3447.67,2.41,3.06,3442.52,bearish,0.0,bearish,0.042,False,True,2,broke,0.0,10.14,-10.14
2025-08-31T13:15:00+02:00,15m,supply,3450.09,3447.67,2.41,2.89,3442.52,,,bullish,0.056,False,True,1,broke,0.0,10.14,-10.14
2025-08-31T13:30:00+02:00,15m,supply,3450.09,3447.67,2.41,3.2,3447.15,,,bullish,0.073,False,True,1,broke,4.63,5.51,-5.51
2025-08-31T14:00:00+02:00,15m,supply,3450.09,3447.67,2.41,3.25,3444.39,bullish,0.111,bearish,0.123,False,True,1,broke,1.87,8.27,-8.27
2025-08-31T14:15:00+02:00,15m,supply,3450.09,3447.67,2.41,3.15,3446.5,,,bullish,0.057,False,True,1,broke,3.98,6.16,-6.16
2025-08-31T15:00:00+02:00,15m,supply,3450.09,3447.67,2.41,2.92,3442.52,bearish,0.289,bullish,0.037,False,True,2,broke,0.0,10.14,-10.14
2025-08-31T15:15:00+02:00,15m,demand,3448.83,3445.47,3.36,3.48,3452.66,,,bearish,0.012,True,True,2,broke,0.0,9.08,-9.08
2025-08-31T15:30:00+02:00,15m,demand,3448.83,3445.47,3.36,3.13,3452.66,,,bearish,0.055,True,True,2,broke,0.0,9.08,-9.08
2025-08-31T16:00:00+02:00,15m,supply,3450.09,3447.67,2.41,3.3,3443.84,bearish,0.051,bullish,0.042,False,True,2,respected,0.26,6.63,0.26
2025-08-31T16:15:00+02:00,15m,supply,3450.09,3447.67,2.41,3.24,3446.18,,,bullish,0.041,False,True,1,respected,2.5,4.29,2.5
2025-08-31T16:45:00+02:00,15m,supply,3450.09,3447.77,2.32,3.36,3446.07,,,bearish,0.214,False,True,1,respected,2.39,4.41,2.39
2025-08-31T17:00:00+02:00,15m,supply,3450.09,3447.67,2.41,3.17,3444.66,bullish,0.134,bearish,0.056,False,True,1,respected,0.98,5.81,0.98
2025-08-31T17:15:00+02:00,15m,supply,3450.09,3447.67,2.41,3.06,3444.15,,,bullish,0.143,False,True,1,respected,0.36,6.32,0.36
2025-08-31T17:30:00+02:00,15m,supply,3450.09,3447.67,2.41,3.23,3446.93,,,bearish,0.003,False,True,1,respected,3.02,3.54,3.02
2025-09-01T13:00:00+02:00,15m,demand,3461.98,3446.51,15.47,13.0,3476.31,bullish,0.189,bullish,0.142,True,True,3,respected,12.9,29.74,12.9
2025-09-01T13:15:00+02:00,15m,demand,3461.98,3452.49,9.49,12.73,3477.09,,,bullish,0.812,True,True,2,broke,12.86,30.52,-30.52
2025-09-01T13:30:00+02:00,15m,demand,3461.98,3446.51,15.47,12.94,3470.89,,,bullish,0.268,True,True,2,respected,19.06,24.32,19.06
2025-09-01T13:45:00+02:00,15m,demand,3461.98,3452.49,9.49,12.81,3486.39,,,bullish,0.313,True,True,2,broke,3.56,39.82,-39.82
2025-09-01T14:00:00+02:00,15m,demand,3461.98,3446.51,15.47,13.85,3472.71,bullish,0.693,bearish,0.069,False,True,2,respected,17.24,26.14,17.24
2025-09-01T14:30:00+02:00,15m,demand,3461.98,3452.49,9.49,12.54,3486.09,,,bullish,0.297,True,True,2,broke,3.86,39.52,-39.52
2025-09-01T15:00:00+02:00,15m,demand,3461.98,3446.51,15.47,14.76,3485.61,bullish,0.264,bearish,0.514,True,True,3,respected,4.34,39.04,4.34
2025-09-01T15:45:00+02:00,15m,supply,3487.24,3467.68,19.56,16.62,3447.43,,,bearish,0.474,False,True,1,broke,0.82,42.52,-42.52
2025-09-01T16:15:00+02:00,15m,demand,3464.28,3443.53,20.75,17.86,3485.33,,,bullish,0.241,False,False,0,respected,4.62,28.91,4.62
2025-09-01T16:30:00+02:00,15m,demand,3458.79,3437.19,21.6,18.77,3459.32,,,bearish,0.003,False,False,0,respected,30.63,2.64,30.63
2025-09-01T18:00:00+02:00,15m,demand,3458.79,3437.19,21.6,18.34,3488.91,bearish,0.379,bullish,0.231,False,False,0,respected,1.04,32.23,1.04
2025-09-01T18:15:00+02:00,15m,demand,3464.28,3443.53,20.75,17.88,3467.04,,,bearish,0.549,False,False,0,respected,22.91,10.36,22.91
2025-09-02T13:00:00+02:00,15m,demand,3490.41,3478.93,11.48,12.55,3510.82,bearish,0.233,bullish,0.504,False,False,0,respected,29.26,28.33,29.26
2025-09-02T13:15:00+02:00,15m,demand,3490.41,3478.93,11.48,13.02,3524.45,,,bullish,0.191,False,False,0,respected,15.63,41.96,15.63
2025-09-02T13:30:00+02:00,15m,demand,3490.41,3478.93,11.48,13.05,3520.69,,,bearish,0.219,False,False,0,respected,19.39,38.2,19.39
2025-09-02T14:45:00+02:00,15m,demand,3501.95,3483.81,18.14,15.79,3519.04,,,bullish,0.08,False,True,1,respected,21.04,34.12,21.04
2025-09-02T15:30:00+02:00,15m,demand,3501.95,3483.81,18.14,16.52,3528.29,,,bearish,0.007,False,True,1,respected,11.79,39.1,11.79
2025-09-02T15:45:00+02:00,15m,demand,3501.95,3483.81,18.14,18.19,3503.02,,,bullish,0.276,False,True,1,respected,37.06,13.83,37.06
2025-09-02T16:45:00+02:00,15m,demand,3501.95,3483.81,18.14,19.02,3540.08,,,bullish,0.611,False,True,1,respected,0.0,50.89,0.0
2025-09-02T17:00:00+02:00,15m,demand,3506.36,3482.64,23.72,20.82,3507.47,bullish,0.704,bearish,0.216,False,True,2,respected,32.61,18.28,32.61
2025-09-03T13:00:00+02:00,15m,demand,3545.27,3532.18,13.09,12.22,3561.4,bullish,1.387,bearish,0.132,False,False,1,broke,15.23,34.34,-34.34
2025-09-03T13:15:00+02:00,15m,demand,3545.27,3532.18,13.09,11.89,3558.74,,,bullish,0.037,False,False,0,broke,17.88,31.68,-31.68
2025-09-03T15:00:00+02:00,15m,demand,3543.18,3527.06,16.12,13.57,3575.19,bearish,0.502,bullish,0.027,False,False,0,respected,3.35,48.13,3.35
2025-09-03T15:15:00+02:00,15m,demand,3543.18,3527.06,16.12,14.38,3555.84,,,bearish,0.585,False,False,0,respected,22.7,28.78,22.7
2025-09-03T15:45:00+02:00,15m,demand,3552.06,3533.19,18.87,16.18,3562.16,,,bullish,0.365,False,True,1,broke,16.38,35.1,-35.1
2025-09-03T17:30:00+02:00,15m,supply,3562.23,3543.21,19.02,15.88,3527.06,,,bearish,0.123,False,True,1,broke,0.0,51.48,-51.48
2025-09-03T17:45:00+02:00,15m,supply,3561.62,3543.54,18.08,15.59,3527.06,,,bearish,0.038,False,True,1,broke,0.0,51.48,-51.48
2025-09-04T13:15:00+02:00,15m,demand,3544.18,3524.23,19.94,17.97,3563.33,,,bearish,0.151,True,True,2,broke,0.19,51.96,-51.96
2025-09-04T13:30:00+02:00,15m,demand,3544.18,3524.23,19.94,17.28,3563.52,,,bearish,0.256,True,True,2,broke,0.0,52.15,-52.15
2025-09-04T13:45:00+02:00,15m,demand,3544.18,3524.74,19.43,16.44,3554.88,,,bullish,0.639,True,True,2,broke,7.64,43.51,-43.51
2025-09-04T14:00:00+02:00,15m,supply,3563.52,3541.88,21.64,18.66,3518.35,bullish,1.475,bearish,0.551,False,True,1,respected,6.98,44.17,6.98
2025-09-04T15:45:00+02:00,15m,demand,3544.02,3526.1,17.92,16.19,3559.48,,,bearish,0.513,False,True,1,broke,3.03,48.11,-48.11
2025-09-05T13:30:00+02:00,15m,demand,3559.32,3548.25,11.08,14.79,3574.52,,,bearish,0.443,False,True,1,respected,15.04,25.7,15.04
2025-09-05T13:45:00+02:00,15m,demand,3559.32,3548.25,11.08,13.95,3573.46,,,bullish,0.539,False,True,1,respected,16.11,24.64,16.11
2025-09-05T14:00:00+02:00,15m,demand,3573.79,3558.9,14.9,14.75,3588.69,bullish,0.63,bearish,0.189,False,True,2,broke,0.19,39.87,-39.87
2025-09-05T14:15:00+02:00,15m,demand,3568.6,3554.85,13.75,15.45,3568.75,,,bearish,0.355,False,True,1,broke,18.66,19.93,-19.93
2025-09-05T16:00:00+02:00,15m,demand,3568.6,3554.85,13.75,12.28,3582.26,bearish,1.209,bearish,0.61,False,True,1,broke,6.78,33.44,-33.44
2025-09-07T13:00:00+02:00,15m,demand,3588.14,3585.56,2.58,5.27,3590.88,bearish,0.102,bullish,0.03,False,False,0,broke,6.0,12.3,-12.3
2025-09-07T13:30:00+02:00,15m,supply,3588.14,3585.56,2.58,4.48,3581.54,,,bullish,0.162,False,False,0,broke,2.96,15.34,-15.34
2025-09-07T14:00:00+02:00,15m,demand,3588.14,3585.56,2.58,5.2,3590.75,bearish,0.288,bearish,0.124,False,False,0,broke,6.13,12.17,-12.17
2025-09-07T15:00:00+02:00,15m,demand,3588.14,3585.56,2.58,4.74,3592.72,bearish,0.092,bullish,0.152,True,False,1,broke,4.16,14.14,-14.14
2025-09-07T15:15:00+02:00,15m,demand,3588.14,3585.56,2.58,4.51,3590.1,,,bearish,0.044,False,False,0,broke,6.78,11.52,-11.52
2025-09-07T15:30:00+02:00,15m,supply,3593.01,3588.27,4.73,5.25,3578.58,,,bearish,0.139,False,True,1,broke,0.0,18.3,-18.3
2025-09-07T15:45:00+02:00,15m,supply,3593.01,3588.27,4.73,5.0,3578.58,,,bullish,0.143,False,True,1,broke,0.0,18.3,-18.3
2025-09-07T16:15:00+02:00,15m,demand,3588.14,3585.56,2.58,5.03,3593.69,,,bearish,0.335,False,False,0,respected,3.19,6.46,3.19
2025-09-08T13:30:00+02:00,15m,demand,3610.17,3591.28,18.89,27.99,3638.56,,,bullish,0.257,False,True,1,respected,0.12,48.21,0.12
2025-09-08T13:45:00+02:00,15m,demand,3610.17,3591.28,18.89,27.37,3632.78,,,bearish,0.04,False,True,1,respected,5.55,42.43,5.55
2025-09-09T14:30:00+02:00,15m,demand,3649.84,3634.09,15.75,13.7,3667.46,,,bullish,0.068,False,True,1,broke,4.1,48.36,-48.36
2025-09-09T15:00:00+02:00,15m,supply,3649.84,3634.09,15.75,14.18,3619.1,bullish,0.175,bearish,0.016,False,True,1,broke,0.0,43.7,-43.7
2025-09-09T17:00:00+02:00,15m,supply,3659.84,3640.99,18.85,17.0,3619.1,bearish,1.121,bullish,0.289,False,True,2,respected,0.0,36.13,0.0
2025-09-09T17:15:00+02:00,15m,supply,3659.84,3640.99,18.85,16.78,3619.1,,,bearish,0.436,True,True,2,respected,0.0,36.91,0.0
2025-09-11T13:15:00+02:00,15m,supply,3641.21,3630.96,10.25,10.9,3613.43,,,bullish,0.152,False,True,1,broke,0.26,34.72,-34.72
2025-09-11T14:30:00+02:00,15m,supply,3643.33,3629.61,13.72,13.13,3617.37,,,bearish,0.674,False,True,1,broke,4.2,29.92,-29.92
2025-09-11T14:45:00+02:00,15m,supply,3646.95,3632.05,14.9,13.39,3626.37,,,bearish,0.063,False,True,1,respected,13.2,20.91,13.2
2025-09-11T16:00:00+02:00,15m,supply,3646.95,3632.05,14.9,12.82,3619.14,bearish,0.387,bullish,0.176,False,True,2,respected,5.97,28.14,5.97
2025-09-11T16:15:00+02:00,15m,demand,3631.54,3616.24,15.29,14.91,3646.31,,,bullish,0.12,False,True,1,broke,0.97,33.14,-33.14
2025-09-11T17:00:00+02:00,15m,supply,3643.33,3629.61,13.72,12.39,3616.97,bearish,0.611,bullish,0.016,False,True,2,respected,3.8,25.08,3.8
2025-09-11T18:30:00+02:00,15m,supply,3643.33,3629.61,13.72,13.14,3617.41,,,bullish,0.169,False,True,1,respected,4.24,22.69,4.24
2025-09-11T18:45:00+02:00,15m,supply,3643.33,3629.61,13.72,12.89,3626.4,,,bullish,0.064,False,True,1,respected,13.23,13.7,13.23
2025-09-12T13:00:00+02:00,15m,demand,3645.12,3635.98,9.15,8.57,3645.33,bullish,0.066,bearish,0.359,False,True,2,broke,7.46,11.74,-11.74
2025-09-12T13:45:00+02:00,15m,demand,3639.69,3635.43,4.26,7.47,3649.14,,,bearish,0.054,False,True,1,respected,3.65,15.55,3.65
2025-09-14T13:45:00+02:00,15m,supply,3644.46,3641.8,2.65,2.71,3638.42,,,bullish,0.05,True,True,2,respected,1.53,5.6,1.53
2025-09-14T14:00:00+02:00,15m,supply,3645.21,3641.8,3.4,2.94,3641.72,bullish,0.117,bearish,0.195,False,True,1,respected,4.83,2.3,4.83
2025-09-14T16:15:00+02:00,15m,supply,3642.34,3639.91,2.42,2.4,3636.89,,,bullish,0.025,False,False,0,broke,0.0,7.13,-7.13
2025-09-14T16:30:00+02:00,15m,supply,3642.34,3639.91,2.42,2.32,3637.81,,,bearish,0.047,False,False,0,broke,0.92,6.21,-6.21
2025-09-14T16:45:00+02:00,15m,supply,3642.34,3639.91,2.42,2.11,3638.29,,,bearish,0.027,False,False,0,broke,1.4,5.73,-5.73
2025-09-14T18:00:00+02:00,15m,supply,3642.34,3639.91,2.42,2.13,3637.65,bearish,0.132,bullish,0.026,True,False,2,broke,0.76,6.37,-6.37
2025-09-14T18:15:00+02:00,15m,supply,3642.34,3639.91,2.42,2.2,3639.02,,,bullish,0.007,True,False,1,broke,2.13,5.0,-5.0
2025-09-15T13:15:00+02:00,15m,demand,3664.43,3647.96,16.47,16.98,3681.07,,,bullish,0.144,False,True,1,broke,4.58,54.32,-54.32
2025-09-15T14:00:00+02:00,15m,demand,3657.56,3635.47,22.1,19.55,3679.1,bullish,0.7,bearish,0.213,False,True,2,broke,6.55,52.35,-52.35
2025-09-15T15:00:00+02:00,15m,supply,3664.43,3647.96,16.47,20.72,3626.75,bullish,0.95,bearish,0.525,False,True,1,broke,0.0,58.9,-58.9
2025-09-15T15:15:00+02:00,15m,supply,3664.43,3647.96,16.47,20.25,3626.75,,,bearish,0.427,False,True,1,broke,0.0,58.9,-58.9
2025-09-15T16:15:00+02:00,15m,demand,3656.34,3631.8,24.54,21.37,3681.07,,,bearish,0.518,False,True,1,respected,4.58,51.89,4.58
2025-09-15T17:00:00+02:00,15m,demand,3656.34,3631.8,24.54,21.79,3685.37,bullish,0.329,bullish,0.608,False,True,2,respected,0.28,43.44,0.28
2025-09-15T17:15:00+02:00,15m,demand,3658.74,3631.93,26.8,23.08,3659.6,,,bearish,0.231,False,True,1,respected,26.05,17.67,26.05
2025-09-16T13:30:00+02:00,15m,demand,3691.38,3680.85,10.53,9.48,3703.26,,,bearish,0.173,True,True,2,respected,0.0,22.57,0.0
2025-09-16T15:00:00+02:00,15m,demand,3687.92,3677.57,10.35,10.26,3699.67,bearish,0.325,bearish,0.017,False,True,1,broke,0.95,24.91,-24.91
2025-09-16T15:45:00+02:00,15m,demand,3687.26,3674.76,12.5,11.15,3698.47,,,bullish,0.28,False,True,1,respected,4.79,23.71,4.79
2025-09-16T16:00:00+02:00,15m,demand,3687.26,3674.76,12.5,11.04,3688.06,bearish,0.337,bearish,0.054,False,True,1,respected,15.2,13.3,15.2
2025-09-17T18:45:00+02:00,15m,demand,3673.72,3653.92,19.81,18.0,3685.55,,,bearish,0.05,True,True,2,broke,22.09,39.3,-39.3
2025-09-19T14:00:00+02:00,15m,demand,3663.02,3650.11,12.91,18.59,3681.32,bullish,0.355,bullish,0.121,True,True,3,broke,3.99,49.04,-49.04
2025-09-19T14:15:00+02:00,15m,demand,3656.62,3639.79,16.84,19.65,3656.65,,,bullish,0.17,True,True,2,broke,28.66,24.37,-24.37
2025-09-19T14:45:00+02:00,15m,demand,3656.62,3639.79,16.84,20.41,3681.19,,,bullish,0.154,True,True,2,broke,4.12,48.91,-48.91
2025-09-19T15:00:00+02:00,15m,demand,3663.02,3650.11,12.91,19.54,3666.63,bearish,0.78,bullish,0.044,True,True,2,broke,18.68,34.35,-34.35
2025-09-19T15:15:00+02:00,15m,demand,3656.62,3639.79,16.84,18.3,3676.69,,,bearish,0.214,False,True,1,broke,8.62,44.41,-44.41
2025-09-19T15:45:00+02:00,15m,supply,3663.02,3650.11,12.91,17.58,3632.28,,,bullish,0.001,False,True,1,broke,0.0,53.03,-53.03
2025-09-19T16:30:00+02:00,15m,demand,3663.02,3650.11,12.91,17.72,3685.31,,,bearish,0.122,True,True,2,respected,0.0,34.72,0.0
2025-09-19T16:45:00+02:00,15m,demand,3663.02,3650.11,12.91,18.44,3663.33,,,bullish,0.137,True,True,2,respected,21.98,12.74,21.98
2025-09-21T13:00:00+02:00,15m,supply,3690.45,3688.05,2.4,2.29,3687.47,bearish,0.14,bearish,0.039,False,True,2,broke,3.67,4.84,-4.84
2025-09-21T14:00:00+02:00,15m,supply,3690.62,3687.82,2.81,2.42,3683.8,bullish,0.072,bullish,0.094,False,True,1,broke,0.0,8.51,-8.51
2025-09-21T14:15:00+02:00,15m,supply,3690.62,3687.82,2.81,2.39,3685.45,,,bullish,0.1,False,True,1,broke,1.49,6.86,-6.86
2025-09-21T14:30:00+02:00,15m,supply,3689.87,3687.21,2.66,2.27,3684.59,,,bullish,0.003,False,False,0,broke,0.63,7.72,-7.72
2025-09-21T14:45:00+02:00,15m,supply,3689.87,3687.21,2.66,2.28,3686.73,,,bearish,0.065,False,False,0,broke,1.13,5.58,-5.58
2025-09-21T15:45:00+02:00,15m,demand,3689.1,3685.68,3.42,3.09,3692.31,,,bearish,0.058,False,True,1,respected,0.0,6.7,0.0
2025-09-22T13:30:00+02:00,15m,demand,3708.74,3686.62,22.12,20.05,3735.06,,,bearish,0.098,False,True,1,respected,11.95,34.65,11.95
2025-09-22T13:45:00+02:00,15m,demand,3708.74,3686.62,22.12,20.88,3711.93,,,bullish,0.022,False,True,1,respected,36.96,11.52,36.96
2025-09-22T14:15:00+02:00,15m,demand,3708.74,3686.62,22.12,18.68,3726.37,,,bearish,0.078,False,True,1,respected,22.52,25.96,22.52
2025-09-22T15:00:00+02:00,15m,demand,3707.73,3686.16,21.57,19.01,3725.83,bullish,0.77,bearish,0.363,False,True,2,respected,23.06,25.42,23.06
2025-09-22T15:30:00+02:00,15m,demand,3708.74,3686.62,22.12,20.71,3740.12,,,bearish,0.214,False,True,1,respected,9.16,36.67,9.16
2025-09-22T15:45:00+02:00,15m,demand,3708.74,3686.62,22.12,20.66,3723.56,,,bearish,0.173,False,True,1,respected,25.72,20.11,25.72
2025-09-22T16:30:00+02:00,15m,demand,3708.74,3686.62,22.12,19.32,3733.04,,,bullish,0.471,False,True,1,respected,16.24,29.59,16.24
2025-09-23T13:00:00+02:00,15m,demand,3766.21,3745.59,20.62,17.79,3785.68,bullish,0.535,bullish,0.501,False,True,2,broke,0.6,48.87,-48.87
2025-09-23T13:45:00+02:00,15m,demand,3760.73,3749.61,11.12,21.09,3780.13,,,bullish,0.044,True,True,2,broke,2.42,43.32,-43.32
2025-09-25T13:45:00+02:00,15m,demand,3740.93,3726.71,14.23,12.05,3754.83,,,bearish,0.034,False,True,1,respected,6.8,26.59,6.8
2025-09-25T14:00:00+02:00,15m,demand,3740.93,3726.71,14.23,12.35,3742.85,bearish,0.272,bullish,0.128,False,True,1,respected,18.78,14.6,18.78
2025-09-29T13:00:00+02:00,15m,demand,3791.36,3774.44,16.92,17.73,3814.35,bullish,0.511,bullish,0.052,False,False,1,broke,16.33,50.3,-50.3
2025-09-29T13:15:00+02:00,15m,demand,3791.36,3774.44,16.92,17.34,3807.12,,,bullish,0.571,False,False,0,broke,23.56,43.07,-43.07
2025-09-29T14:15:00+02:00,15m,demand,3791.36,3774.44,16.92,20.1,3813.83,,,bearish,0.293,False,True,1,broke,18.53,49.78,-49.78
2025-09-29T14:30:00+02:00,15m,demand,3791.36,3774.44,16.92,20.7,3804.76,,,bearish,0.62,False,True,1,broke,27.6,40.71,-40.71
2025-09-29T14:45:00+02:00,15m,demand,3791.36,3774.44,16.92,19.98,3812.28,,,bullish,0.181,False,True,1,broke,20.08,48.23,-48.23
2025-09-29T15:00:00+02:00,15m,supply,3802.58,3786.58,15.99,21.4,3764.05,bullish,0.347,bearish,0.06,False,False,0,broke,0.0,68.31,-68.31
2025-09-29T15:15:00+02:00,15m,supply,3802.58,3786.58,15.99,19.49,3764.05,,,bearish,0.227,False,False,0,broke,0.0,70.3,-70.3
2025-09-29T16:00:00+02:00,15m,demand,3805.57,3783.2,22.37,19.37,3829.26,bullish,0.522,bearish,0.049,True,True,3,respected,5.09,30.29,5.09
2025-09-29T16:15:00+02:00,15m,demand,3802.58,3786.58,15.99,19.29,3803.32,,,bullish,0.776,True,True,2,respected,31.03,4.34,31.03
2025-09-29T18:00:00+02:00,15m,demand,3802.58,3786.58,15.99,16.56,3824.29,bearish,0.721,bullish,0.337,False,True,1,respected,10.06,18.41,10.06
2025-09-29T18:15:00+02:00,15m,demand,3802.58,3786.58,15.99,17.1,3807.03,,,bearish,0.151,False,True,1,respected,27.32,0.35,27.32
2025-09-29T18:30:00+02:00,15m,demand,3802.58,3786.58,15.99,14.76,3817.44,,,bearish,0.418,False,True,1,respected,16.91,9.92,16.91
2025-09-29T18:45:00+02:00,15m,demand,3815.99,3798.98,17.01,15.9,3830.37,,,bullish,0.119,False,True,1,respected,3.98,22.86,3.98
2025-09-30T13:00:00+02:00,15m,supply,3849.5,3826.52,22.97,25.17,3793.3,bearish,0.13,bullish,0.519,False,True,2,broke,0.0,74.53,-74.53
2025-09-30T13:15:00+02:00,15m,supply,3849.5,3826.52,22.97,22.65,3811.29,,,bullish,1.288,False,True,1,broke,6.35,56.54,-56.54
2025-09-30T14:00:00+02:00,15m,demand,3823.33,3801.58,21.75,26.06,3849.58,bullish,0.214,bullish,0.459,False,True,2,respected,18.25,44.64,18.25
2025-09-30T14:15:00+02:00,15m,demand,3823.33,3801.58,21.75,25.98,3849.17,,,bullish,0.065,False,True,1,respected,18.66,44.23,18.66
2025-09-30T14:30:00+02:00,15m,demand,3840.23,3812.78,27.45,26.74,3865.85,,,bearish,0.898,False,True,1,broke,1.98,60.92,-60.92
2025-09-30T14:45:00+02:00,15m,demand,3823.33,3801.58,21.75,28.82,3824.08,,,bearish,0.049,False,True,1,respected,42.96,19.14,42.96
2025-09-30T15:15:00+02:00,15m,demand,3827.7,3801.58,26.12,30.04,3859.66,,,bullish,0.235,True,True,2,respected,7.37,54.73,7.37
2025-09-30T15:30:00+02:00,15m,demand,3827.7,3801.58,26.12,28.94,3839.01,,,bearish,0.04,True,True,2,respected,28.03,34.07,28.03
2025-09-30T15:45:00+02:00,15m,demand,3827.7,3801.58,26.12,27.71,3854.51,,,bearish,0.37,True,True,2,respected,12.53,49.58,12.53
2025-09-30T16:00:00+02:00,15m,demand,3823.33,3801.58,21.75,28.09,3834.77,bullish,0.424,bearish,0.194,False,True,2,respected,32.27,29.83,32.27
2025-09-30T16:15:00+02:00,15m,demand,3827.7,3801.58,26.12,27.69,3860.81,,,bullish,0.361,False,False,0,respected,6.23,55.87,6.23
2025-09-30T16:30:00+02:00,15m,demand,3823.33,3801.58,21.75,25.89,3823.53,,,bullish,0.351,False,False,0,respected,43.51,18.59,43.51
2025-09-30T17:30:00+02:00,15m,demand,3823.33,3801.58,21.75,22.7,3846.0,,,bullish,0.127,False,False,0,respected,25.69,26.59,25.69
2025-09-30T17:45:00+02:00,15m,demand,3823.33,3801.58,21.75,22.44,3846.44,,,bearish,0.009,False,False,0,respected,25.25,27.03,25.25
2025-09-30T18:00:00+02:00,15m,demand,3823.33,3801.58,21.75,22.47,3827.23,bearish,0.991,bearish,0.067,False,False,0,respected,44.46,7.81,44.46
2025-09-30T18:30:00+02:00,15m,demand,3823.33,3801.58,21.75,21.66,3866.08,,,bullish,0.244,False,False,0,respected,5.61,45.96,5.61
2025-09-30T18:45:00+02:00,15m,demand,3827.7,3801.58,26.12,22.41,3837.84,,,bearish,0.341,False,False,0,respected,33.85,17.72,33.85
2025-10-01T13:00:00+02:00,15m,demand,3876.39,3868.94,7.45,9.06,3895.34,bullish,0.637,bullish,0.009,False,True,2,broke,0.0,34.27,-34.27
2025-10-01T13:15:00+02:00,15m,demand,3876.39,3868.94,7.45,8.42,3895.34,,,bullish,0.123,False,True,1,broke,0.0,34.27,-34.27
2025-10-01T13:30:00+02:00,15m,demand,3876.39,3868.94,7.45,8.94,3881.8,,,bullish,0.003,False,True,1,broke,5.69,20.74,-20.74
2025-10-01T13:45:00+02:00,15m,demand,3876.39,3868.94,7.45,9.21,3886.18,,,bullish,0.042,True,True,2,broke,0.66,25.12,-25.12
2025-10-01T14:00:00+02:00,15m,demand,3876.39,3868.94,7.45,8.82,3884.12,bullish,0.573,bearish,0.46,True,True,3,broke,0.94,23.06,-23.06
2025-10-01T16:00:00+02:00,15m,supply,3879.0,3870.51,8.49,8.24,3861.46,bullish,0.505,bearish,0.202,False,False,0,broke,0.82,21.96,-21.96
2025-10-01T16:15:00+02:00,15m,supply,3879.0,3870.51,8.49,7.15,3869.89,,,bearish,0.008,False,False,0,broke,9.25,13.53,-13.53
2025-10-01T17:15:00+02:00,15m,supply,3879.0,3870.51,8.49,7.22,3863.12,,,bearish,0.027,False,False,0,broke,2.47,20.3,-20.3
2025-10-01T18:00:00+02:00,15m,supply,3879.0,3870.51,8.49,8.34,3863.46,bearish,0.394,bearish,0.463,False,False,1,broke,2.81,19.96,-19.96
2025-10-01T18:15:00+02:00,15m,supply,3879.0,3870.51,8.49,8.64,3867.71,,,bullish,0.2,False,False,0,broke,7.07,15.71,-15.71
2025-10-02T13:00:00+02:00,15m,supply,3870.38,3854.74,15.64,15.78,3835.83,bearish,1.388,bearish,0.489,False,True,2,broke,15.83,61.34,-61.34
2025-10-02T13:15:00+02:00,15m,demand,3870.38,3854.74,15.64,19.31,3897.17,,,bearish,0.771,False,True,1,broke,0.0,77.18,-77.18
2025-10-02T13:30:00+02:00,15m,demand,3870.38,3854.74,15.64,18.95,3897.17,,,bullish,0.463,False,True,1,broke,0.0,77.18,-77.18
